datetime_utc,latitude_deg,longitude_deg,temp_c_raw,temp_c_calibrated,deployment_state,qc_flag
2024-10-01T12:45:00Z,48.94014,-126.86085,15.1196142578125,15.1426142578125,in_water,1
2024-10-01T12:46:00Z,48.939806,-126.861088,15.1196142578125,15.1426142578125,in_water,1
2024-10-01T12:47:00Z,48.939471,-126.861321,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:48:00Z,48.939131,-126.861541,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:49:00Z,48.938791,-126.861761,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:50:00Z,48.938451,-126.861981,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:51:00Z,48.938111,-126.862201,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:52:00Z,48.937843,-126.862474,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:53:00Z,48.937815,-126.86292,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:54:00Z,48.937787,-126.863366,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:55:00Z,48.937759,-126.863812,15.108889160156245,15.131889160156245,in_water,1
2024-10-01T12:56:00Z,48.937731,-126.864258,15.087438964843749,15.110438964843748,in_water,1
2024-10-01T12:57:00Z,48.937749,-126.864634,15.087438964843749,15.110438964843748,in_water,1
2024-10-01T12:58:00Z,48.937915,-126.86478,15.098164062499997,15.121164062499997,in_water,1
2024-10-01T12:59:00Z,48.938081,-126.864926,15.098164062499997,15.121164062499997,in_water,1
2024-10-01T13:00:00Z,48.938247,-126.865072,15.087438964843749,15.110438964843748,in_water,1
2024-10-01T13:01:00Z,48.938413,-126.865218,15.087438964843749,15.110438964843748,in_water,1
2024-10-01T13:02:00Z,48.938608,-126.865316,15.0767138671875,15.0997138671875,in_water,1
2024-10-01T13:03:00Z,48.938898,-126.865258,15.0767138671875,15.0997138671875,in_water,1
2024-10-01T13:04:00Z,48.939188,-126.8652,15.0767138671875,15.0997138671875,in_water,1
2024-10-01T13:05:00Z,48.939478,-126.865142,15.065988769531245,15.088988769531245,in_water,1
2024-10-01T13:06:00Z,48.939768,-126.865084,15.065988769531245,15.088988769531245,in_water,1
2024-10-01T13:07:00Z,48.940054,-126.865035,15.055263671874997,15.078263671874996,in_water,1
2024-10-01T13:08:00Z,48.94033,-126.865015,15.055263671874997,15.078263671874996,in_water,1
2024-10-01T13:09:00Z,48.940606,-126.864995,15.055263671874997,15.078263671874996,in_water,1
2024-10-01T13:10:00Z,48.940882,-126.864975,15.055263671874997,15.078263671874996,in_water,1
